datetime,open,high,low,close,volume,strike,option_type,expiry,iv
2024-01-02 09:42:00+05:30,15.233006447530688,15.29393847332081,15.172074421740565,15.233006447530688,100,24500,CE,2024-01-02,0.14
2024-01-02 09:42:00+05:30,35.54777201344292,35.689963101496694,35.40558092538915,35.54777201344292,100,24500,PE,2024-01-02,0.14
2024-01-02 09:43:00+05:30,9.696266882293248,9.73505194982242,9.657481814764076,9.696266882293248,100,24500,CE,2024-01-02,0.14
2024-01-02 09:43:00+05:30,41.08451157868036,41.24884962499508,40.920173532365645,41.08451157868036,100,24500,PE,2024-01-02,0.14
2024-01-02 09:44:00+05:30,9.893658733336242,9.933233368269587,9.854084098402897,9.893658733336242,100,24500,CE,2024-01-02,0.14
2024-01-02 09:44:00+05:30,40.88711972763737,41.05066820654792,40.72357124872682,40.88711972763737,100,24500,PE,2024-01-02,0.14
2024-01-02 09:45:00+05:30,13.318343446065018,13.371616819849278,13.265070072280759,13.318343446065018,100,24500,CE,2024-01-02,0.14
2024-01-02 09:45:00+05:30,37.46243501490859,37.61228475496823,37.312585274848956,37.46243501490859,100,24500,PE,2024-01-02,0.14
2024-01-02 09:46:00+05:30,12.50409815371383,12.554114546328686,12.454081761098974,12.50409815371383,100,24500,CE,2024-01-02,0.14
2024-01-02 09:46:00+05:30,38.27668030725978,38.42978702848882,38.123573586030744,38.27668030725978,100,24500,PE,2024-01-02,0.14
2024-01-02 09:47:00+05:30,9.775613043055973,9.814715495228198,9.736510590883748,9.775613043055973,100,24500,CE,2024-01-02,0.14
2024-01-02 09:47:00+05:30,41.00516541791764,41.16918607958931,40.84114475624597,41.00516541791764,100,24500,PE,2024-01-02,0.14
2024-01-02 09:48:00+05:30,11.279339825860706,11.32445718516415,11.234222466557263,11.279339825860706,100,24500,CE,2024-01-02,0.14
2024-01-02 09:48:00+05:30,39.501438635112905,39.65944438965336,39.34343288057245,39.501438635112905,100,24500,PE,2024-01-02,0.14
2024-01-02 09:49:00+05:30,14.028974102839829,14.085089999251188,13.97285820642847,14.028974102839829,100,24500,CE,2024-01-02,0.14
2024-01-02 09:49:00+05:30,36.75180435813378,36.89881157556632,36.604797140701244,36.75180435813378,100,24500,PE,2024-01-02,0.14
2024-01-02 09:50:00+05:30,12.963934358508386,13.01579009594242,12.912078621074352,12.963934358508386,100,24500,CE,2024-01-02,0.14
2024-01-02 09:50:00+05:30,37.816844102465225,37.96811147887509,37.66557672605536,37.816844102465225,100,24500,PE,2024-01-02,0.14
2024-01-02 09:51:00+05:30,15.066438638211157,15.126704392764001,15.006172883658312,15.066438638211157,100,24500,CE,2024-01-02,0.14
2024-01-02 09:51:00+05:30,35.714339822762454,35.857197182053504,35.571482463471405,35.714339822762454,100,24500,PE,2024-01-02,0.14
2024-01-02 09:52:00+05:30,19.037221675397422,19.11337056209901,18.961072788695834,19.037221675397422,100,24500,CE,2024-01-02,0.14
2024-01-02 09:52:00+05:30,31.743556785576192,31.870531012718498,31.616582558433887,31.743556785576192,100,24500,PE,2024-01-02,0.14
2024-01-02 09:53:00+05:30,18.32113503961661,18.394419579775075,18.247850499458146,18.32113503961661,100,24500,CE,2024-01-02,0.14
2024-01-02 09:53:00+05:30,32.459643421357,32.589481995042426,32.329804847671575,32.459643421357,100,24500,PE,2024-01-02,0.14
2024-01-02 09:54:00+05:30,15.330451757185774,15.391773564214517,15.26912995015703,15.330451757185774,100,24500,CE,2024-01-02,0.14
2024-01-02 09:54:00+05:30,35.45032670378784,35.59212801060299,35.30852539697268,35.45032670378784,100,24500,PE,2024-01-02,0.14
2024-01-02 09:55:00+05:30,16.694141501617896,16.760918067624367,16.627364935611425,16.694141501617896,100,24500,CE,2024-01-02,0.14
2024-01-02 09:55:00+05:30,34.086636959355715,34.222983507193135,33.950290411518296,34.086636959355715,100,24500,PE,2024-01-02,0.14
2024-01-02 09:56:00+05:30,17.682438030228486,17.7531677823494,17.61170827810757,17.682438030228486,100,24500,CE,2024-01-02,0.14
2024-01-02 09:56:00+05:30,33.098340430745125,33.23073379246811,32.96594706902214,33.098340430745125,100,24500,PE,2024-01-02,0.14
2024-01-02 09:57:00+05:30,21.862985911783444,21.95043785543058,21.77553396813631,21.862985911783444,100,24500,CE,2024-01-02,0.14
2024-01-02 09:57:00+05:30,28.91779254919017,29.033463719386933,28.80212137899341,28.91779254919017,100,24500,PE,2024-01-02,0.14
2024-01-02 09:58:00+05:30,17.105807991262527,17.174231223227576,17.037384759297478,17.105807991262527,100,24500,CE,2024-01-02,0.14
2024-01-02 09:58:00+05:30,33.674970469711084,33.80967035158993,33.54027058783224,33.674970469711084,100,24500,PE,2024-01-02,0.14
2024-01-02 09:59:00+05:30,14.684759502428978,14.743498540438694,14.626020464419263,14.684759502428978,100,24500,CE,2024-01-02,0.14
2024-01-02 09:59:00+05:30,36.09601895854463,36.240403034378815,35.95163488271045,36.09601895854463,100,24500,PE,2024-01-02,0.14
2024-01-02 10:00:00+05:30,11.601633399745669,11.648039933344652,11.555226866146686,11.601633399745669,100,24500,CE,2024-01-02,0.14
2024-01-02 10:00:00+05:30,39.17914506122794,39.33586164147285,39.02242848098303,39.17914506122794,100,24500,PE,2024-01-02,0.14
2024-01-02 10:01:00+05:30,5.159077726372534,5.179714037278024,5.138441415467043,5.159077726372534,100,24500,CE,2024-01-02,0.14
2024-01-02 10:01:00+05:30,45.62170073460108,45.804187537539484,45.43921393166267,45.62170073460108,100,24500,PE,2024-01-02,0.14
2024-01-02 10:02:00+05:30,5.693207308361497,5.7159801375949435,5.670434479128051,5.693207308361497,100,24500,CE,2024-01-02,0.14
2024-01-02 10:02:00+05:30,45.087571152612114,45.26792143722256,44.907220868001666,45.087571152612114,100,24500,PE,2024-01-02,0.14
2024-01-02 10:03:00+05:30,7.732473105220169,7.76340299764105,7.701543212799288,7.732473105220169,100,24500,CE,2024-01-02,0.14
2024-01-02 10:03:00+05:30,43.04830535575344,43.22049857717646,42.87611213433043,43.04830535575344,100,24500,PE,2024-01-02,0.14
2024-01-02 10:04:00+05:30,5.022010487184861,5.0420985291336,5.001922445236122,5.022010487184861,100,24500,CE,2024-01-02,0.14
2024-01-02 10:04:00+05:30,45.75876797378875,45.941803045683905,45.575732901893595,45.75876797378875,100,24500,PE,2024-01-02,0.14
2024-01-02 10:05:00+05:30,10.278187016546116,10.319299764612301,10.237074268479931,10.278187016546116,100,24500,CE,2024-01-02,0.14
2024-01-02 10:05:00+05:30,40.502591444427495,40.664601810205205,40.340581078649784,40.502591444427495,100,24500,PE,2024-01-02,0.14
2024-01-02 10:06:00+05:30,13.420403279022839,13.474084892138931,13.366721665906747,13.420403279022839,100,24500,CE,2024-01-02,0.14
2024-01-02 10:06:00+05:30,37.36037518195077,37.509816682678576,37.21093368122297,37.36037518195077,100,24500,PE,2024-01-02,0.14
2024-01-02 10:07:00+05:30,15.833065074656378,15.896397334955005,15.769732814357752,15.833065074656378,100,24500,CE,2024-01-02,0.14
2024-01-02 10:07:00+05:30,34.94771338631723,35.087504239862504,34.80792253277196,34.94771338631723,100,24500,PE,2024-01-02,0.14
2024-01-02 10:08:00+05:30,17.399466667559654,17.469064534229894,17.329868800889415,17.399466667559654,100,24500,CE,2024-01-02,0.14
2024-01-02 10:08:00+05:30,33.38131179341396,33.514837040587615,33.2477865462403,33.38131179341396,100,24500,PE,2024-01-02,0.14
2024-01-02 10:09:00+05:30,21.04322753424164,21.12740044437861,20.959054624104674,21.04322753424164,100,24500,CE,2024-01-02,0.14
2024-01-02 10:09:00+05:30,29.737550926731974,29.8565011304389,29.618600723025047,29.737550926731974,100,24500,PE,2024-01-02,0.14
2024-01-02 10:10:00+05:30,16.108303135954674,16.172736348498493,16.043869923410856,16.108303135954674,100,24500,CE,2024-01-02,0.14
2024-01-02 10:10:00+05:30,34.67247532501894,34.81116522631901,34.53378542371886,34.67247532501894,100,24500,PE,2024-01-02,0.14
2024-01-02 10:11:00+05:30,18.470539354392503,18.544421511810075,18.39665719697493,18.470539354392503,100,24500,CE,2024-01-02,0.14
2024-01-02 10:11:00+05:30,32.31023910658111,32.43948006300743,32.180998150154785,32.31023910658111,100,24500,PE,2024-01-02,0.14
2024-01-02 10:12:00+05:30,20.79095248014234,20.87411629006291,20.70778867022177,20.79095248014234,100,24500,CE,2024-01-02,0.14
2024-01-02 10:12:00+05:30,29.989825980831274,30.109785284754597,29.86986667690795,29.989825980831274,100,24500,PE,2024-01-02,0.14
2024-01-02 10:13:00+05:30,14.22200781585595,14.278895847119374,14.165119784592525,14.22200781585595,100,24500,CE,2024-01-02,0.14
2024-01-02 10:13:00+05:30,36.55877064511766,36.70500572769813,36.412535562537194,36.55877064511766,100,24500,PE,2024-01-02,0.14
2024-01-02 10:14:00+05:30,15.58337069856022,15.64570418135446,15.521037215765979,15.58337069856022,100,24500,CE,2024-01-02,0.14
2024-01-02 10:14:00+05:30,35.19740776241339,35.33819739346305,35.056618131363734,35.19740776241339,100,24500,PE,2024-01-02,0.14
2024-01-02 10:15:00+05:30,14.704290648397336,14.763107810990926,14.645473485803747,14.704290648397336,100,24500,CE,2024-01-02,0.14
2024-01-02 10:15:00+05:30,36.076487812576275,36.22079376382658,35.93218186132597,36.076487812576275,100,24500,PE,2024-01-02,0.14
2024-01-02 10:16:00+05:30,17.69500075862995,17.76578076166447,17.624220755595427,17.69500075862995,100,24500,CE,2024-01-02,0.14
2024-01-02 10:16:00+05:30,33.08577770234366,33.218120813153035,32.95343459153429,33.08577770234366,100,24500,PE,2024-01-02,0.14
2024-01-02 10:17:00+05:30,16.108517554987674,16.172951625207624,16.044083484767725,16.108517554987674,100,24500,CE,2024-01-02,0.14
2024-01-02 10:17:00+05:30,34.67226090598594,34.81094994960988,34.533571862361995,34.67226090598594,100,24500,PE,2024-01-02,0.14
2024-01-02 10:18:00+05:30,16.100114338804605,16.164514796159825,16.035713881449386,16.100114338804605,100,24500,CE,2024-01-02,0.14
2024-01-02 10:18:00+05:30,34.680664122169006,34.81938677865768,34.54194146568033,34.680664122169006,100,24500,PE,2024-01-02,0.14
2024-01-02 10:19:00+05:30,17.4458075287446,17.515590758859577,17.37602429862962,17.4458075287446,100,24500,CE,2024-01-02,0.14
2024-01-02 10:19:00+05:30,33.33497093222901,33.46831081595793,33.2016310485001,33.33497093222901,100,24500,PE,2024-01-02,0.14
2024-01-02 10:20:00+05:30,14.219826195953619,14.276705500737433,14.162946891169804,14.219826195953619,100,24500,CE,2024-01-02,0.14
2024-01-02 10:20:00+05:30,36.56095226501999,36.70719607408007,36.41470845595991,36.56095226501999,100,24500,PE,2024-01-02,0.14
2024-01-02 10:21:00+05:30,16.52456362663067,16.590661881137194,16.458465372124145,16.52456362663067,100,24500,CE,2024-01-02,0.14
2024-01-02 10:21:00+05:30,34.25621483434294,34.393239693680314,34.11918997500557,34.25621483434294,100,24500,PE,2024-01-02,0.14
2024-01-02 10:22:00+05:30,16.1909516696676,16.25571547634627,16.12618786298893,16.1909516696676,100,24500,CE,2024-01-02,0.14
2024-01-02 10:22:00+05:30,34.58982679130601,34.728186098471234,34.451467484140785,34.58982679130601,100,24500,PE,2024-01-02,0.14
2024-01-02 10:23:00+05:30,18.09776150846371,18.170152554497562,18.025370462429855,18.09776150846371,100,24500,CE,2024-01-02,0.14
2024-01-02 10:23:00+05:30,32.6830169525099,32.81374902031994,32.552284884699866,32.6830169525099,100,24500,PE,2024-01-02,0.14
2024-01-02 10:24:00+05:30,16.200870859701144,16.26567434313995,16.13606737626234,16.200870859701144,100,24500,CE,2024-01-02,0.14
2024-01-02 10:24:00+05:30,34.57990760127247,34.71822723167756,34.441587970867374,34.57990760127247,100,24500,PE,2024-01-02,0.14
2024-01-02 10:25:00+05:30,20.334126646991326,20.415463153579292,20.25279014040336,20.334126646991326,100,24500,CE,2024-01-02,0.14
2024-01-02 10:25:00+05:30,30.44665181398229,30.568438421238216,30.32486520672636,30.44665181398229,100,24500,PE,2024-01-02,0.14
2024-01-02 10:26:00+05:30,22.66363406610323,22.754288602367645,22.57297952983882,22.66363406610323,100,24500,CE,2024-01-02,0.14
2024-01-02 10:26:00+05:30,28.117144394870383,28.229612972449864,28.004675817290902,28.117144394870383,100,24500,PE,2024-01-02,0.14
2024-01-02 10:27:00+05:30,22.056040223404825,22.144264384298445,21.967816062511204,22.056040223404825,100,24500,CE,2024-01-02,0.14
2024-01-02 10:27:00+05:30,28.72473823756879,28.839637190519063,28.609839284618516,28.72473823756879,100,24500,PE,2024-01-02,0.14
2024-01-02 10:28:00+05:30,24.485879562506643,24.58382308075667,24.387936044256616,24.485879562506643,100,24500,CE,2024-01-02,0.14
2024-01-02 10:28:00+05:30,26.294898898466972,26.40007849406084,26.189719302873105,26.294898898466972,100,24500,PE,2024-01-02,0.14
2024-01-02 10:29:00+05:30,29.269961417600616,29.38704126327102,29.152881571930212,29.269961417600616,100,24500,CE,2024-01-02,0.14
2024-01-02 10:29:00+05:30,21.510817043373,21.59686031154649,21.424773775199508,21.510817043373,100,24500,PE,2024-01-02,0.14
2024-01-02 10:30:00+05:30,36.0468695932184,36.191057071591274,35.90268211484553,36.0468695932184,100,24500,CE,2024-01-02,0.14
2024-01-02 10:30:00+05:30,14.733908867755208,14.79284450322623,14.674973232284186,14.733908867755208,100,24500,PE,2024-01-02,0.14
2024-01-02 10:31:00+05:30,30.20595820406813,30.326782036884403,30.085134371251854,30.20595820406813,100,24500,CE,2024-01-02,0.14
2024-01-02 10:31:00+05:30,20.574820256905486,20.65711953793311,20.492520975877863,20.574820256905486,100,24500,PE,2024-01-02,0.14
2024-01-02 10:32:00+05:30,33.57770249765123,33.71201330764183,33.44339168766063,33.57770249765123,100,24500,CE,2024-01-02,0.14
2024-01-02 10:32:00+05:30,17.20307596332238,17.27188826717567,17.13426365946909,17.20307596332238,100,24500,PE,2024-01-02,0.14
2024-01-02 10:33:00+05:30,35.38170940457782,35.52323624219613,35.24018256695951,35.38170940457782,100,24500,CE,2024-01-02,0.14
2024-01-02 10:33:00+05:30,15.399069056395792,15.460665332621375,15.33747278017021,15.399069056395792,100,24500,PE,2024-01-02,0.14
2024-01-02 10:34:00+05:30,35.08973147887879,35.2300904047943,34.949372552963275,35.08973147887879,100,24500,CE,2024-01-02,0.14
2024-01-02 10:34:00+05:30,15.691046982094822,15.753811170023202,15.628282794166442,15.691046982094822,100,24500,PE,2024-01-02,0.14
2024-01-02 10:35:00+05:30,31.374737972714474,31.500236924605332,31.249239020823616,31.374737972714474,100,24500,CE,2024-01-02,0.14
2024-01-02 10:35:00+05:30,19.40604048825914,19.483664650212177,19.328416326306105,19.40604048825914,100,24500,PE,2024-01-02,0.14
2024-01-02 10:36:00+05:30,36.149195273238334,36.293792054331284,36.004598492145384,36.149195273238334,100,24500,CE,2024-01-02,0.14
2024-01-02 10:36:00+05:30,14.631583187735277,14.690109520486219,14.573056854984335,14.631583187735277,100,24500,PE,2024-01-02,0.14
2024-01-02 10:37:00+05:30,31.477677797821134,31.60358850901242,31.35176708662985,31.477677797821134,100,24500,CE,2024-01-02,0.14
2024-01-02 10:37:00+05:30,19.30310066315248,19.38031306580509,19.22588826049987,19.30310066315248,100,24500,PE,2024-01-02,0.14
2024-01-02 10:38:00+05:30,33.6637232943274,33.79837818750471,33.529068401150084,33.6637232943274,100,24500,CE,2024-01-02,0.14
2024-01-02 10:38:00+05:30,17.117055166646214,17.1855233873128,17.04858694597963,17.117055166646214,100,24500,PE,2024-01-02,0.14
2024-01-02 10:39:00+05:30,38.60572828008732,38.76015119320767,38.45130536696697,38.60572828008732,100,24500,CE,2024-01-02,0.14
2024-01-02 10:39:00+05:30,12.175050180886291,12.223750381609836,12.126349980162747,12.175050180886291,100,24500,PE,2024-01-02,0.14
2024-01-02 10:40:00+05:30,32.666968449894526,32.79763632369411,32.536300576094945,32.666968449894526,100,24500,CE,2024-01-02,0.14
2024-01-02 10:40:00+05:30,18.113810011079085,18.1862652511234,18.04135477103477,18.113810011079085,100,24500,PE,2024-01-02,0.14
2024-01-02 10:41:00+05:30,31.59252654808076,31.71889665427308,31.466156441888437,31.59252654808076,100,24500,CE,2024-01-02,0.14
2024-01-02 10:41:00+05:30,19.188251912892856,19.265004920544428,19.111498905241284,19.188251912892856,100,24500,PE,2024-01-02,0.14
2024-01-02 10:42:00+05:30,26.74296348239547,26.849935336325053,26.635991628465888,26.74296348239547,100,24500,CE,2024-01-02,0.14
2024-01-02 10:42:00+05:30,24.037814978578144,24.133966238492455,23.941663718663833,24.037814978578144,100,24500,PE,2024-01-02,0.14
2024-01-02 10:43:00+05:30,27.71816638752968,27.8290390530798,27.607293721979563,27.71816638752968,100,24500,CE,2024-01-02,0.14
2024-01-02 10:43:00+05:30,23.062612073443933,23.15486252173771,22.970361625150158,23.062612073443933,100,24500,PE,2024-01-02,0.14
2024-01-02 10:44:00+05:30,33.45707312756055,33.59090142007079,33.3232448350503,33.45707312756055,100,24500,CE,2024-01-02,0.14
2024-01-02 10:44:00+05:30,17.323705333413063,17.393000154746716,17.25441051207941,17.323705333413063,100,24500,PE,2024-01-02,0.14
2024-01-02 10:45:00+05:30,41.10540823695625,41.26982986990408,40.94098660400842,41.10540823695625,100,24500,CE,2024-01-02,0.14
2024-01-02 10:45:00+05:30,9.67537022401736,9.71407170491343,9.636668743121291,9.67537022401736,100,24500,PE,2024-01-02,0.14
2024-01-02 10:46:00+05:30,34.49747907614325,34.63546899244783,34.359489159838674,34.49747907614325,100,24500,CE,2024-01-02,0.14
2024-01-02 10:46:00+05:30,16.28329938483036,16.348432582369682,16.21816618729104,16.28329938483036,100,24500,PE,2024-01-02,0.14
2024-01-02 10:47:00+05:30,32.40142030468884,32.5310259859076,32.271814623470085,32.40142030468884,100,24500,CE,2024-01-02,0.14
2024-01-02 10:47:00+05:30,18.37935815628477,18.452875588909908,18.30584072365963,18.37935815628477,100,24500,PE,2024-01-02,0.14
2024-01-02 10:48:00+05:30,35.09971440468031,35.24011326229903,34.95931554706159,35.09971440468031,100,24500,CE,2024-01-02,0.14
2024-01-02 10:48:00+05:30,15.681064056293298,15.743788312518472,15.618339800068124,15.681064056293298,100,24500,PE,2024-01-02,0.14
2024-01-02 10:49:00+05:30,41.08236185002967,41.24669129742979,40.91803240262955,41.08236185002967,100,24500,CE,2024-01-02,0.14
2024-01-02 10:49:00+05:30,9.69841661094394,9.737210277387716,9.659622944500166,9.69841661094394,100,24500,PE,2024-01-02,0.14
2024-01-02 10:50:00+05:30,42.72190176607252,42.89278937313681,42.55101415900823,42.72190176607252,100,24500,CE,2024-01-02,0.14
2024-01-02 10:50:00+05:30,8.058876694901091,8.091112201680696,8.026641188121486,8.058876694901091,100,24500,PE,2024-01-02,0.14
2024-01-02 10:51:00+05:30,39.983831775108015,40.14376710220845,39.82389644800758,39.983831775108015,100,24500,CE,2024-01-02,0.14
2024-01-02 10:51:00+05:30,10.796946685865596,10.840134472609058,10.753758899122133,10.796946685865596,100,24500,PE,2024-01-02,0.14
2024-01-02 10:52:00+05:30,41.15807493624813,41.32270723599312,40.99344263650313,41.15807493624813,100,24500,CE,2024-01-02,0.14
2024-01-02 10:52:00+05:30,9.622703524725484,9.661194338824385,9.584212710626582,9.622703524725484,100,24500,PE,2024-01-02,0.14
2024-01-02 10:53:00+05:30,41.155752932569854,41.32037594430013,40.991129920839576,41.155752932569854,100,24500,CE,2024-01-02,0.14
2024-01-02 10:53:00+05:30,9.625025528403757,9.663525630517372,9.586525426290143,9.625025528403757,100,24500,PE,2024-01-02,0.14
2024-01-02 10:54:00+05:30,40.45172522361351,40.61353212450796,40.28991832271905,40.45172522361351,100,24500,CE,2024-01-02,0.14
2024-01-02 10:54:00+05:30,10.329053237360103,10.370369450309544,10.287737024410662,10.329053237360103,100,24500,PE,2024-01-02,0.14
2024-01-02 10:55:00+05:30,37.757458604061654,37.9084884384779,37.606428769645404,37.757458604061654,100,24500,CE,2024-01-02,0.14
2024-01-02 10:55:00+05:30,13.023319856911957,13.075413136339606,12.971226577484309,13.023319856911957,100,24500,PE,2024-01-02,0.14
2024-01-02 10:56:00+05:30,39.26968268884845,39.42676141960384,39.112603958093054,39.26968268884845,100,24500,CE,2024-01-02,0.14
2024-01-02 10:56:00+05:30,11.511095772125163,11.557140155213665,11.465051389036661,11.511095772125163,100,24500,PE,2024-01-02,0.14
2024-01-02 10:57:00+05:30,40.48423128771971,40.646168212870585,40.32229436256883,40.48423128771971,100,24500,CE,2024-01-02,0.14
